,File_name,SMILES,sugar,solvent_class,Molecular_Weight,Num_Atoms,MW class
393,17953.csv,[H]OC1=C([H])C(=C([H])C([H])=C1OC([H])([H])[H])C(=O)C1=C(O[H])C([H])=C(OC([H])([H])[H])C(O[H])=C1[H],0,6,290.271,35,small
394,25297.csv,[H]OC1=C([H])C2=C(C(=O)C3=C(O2)C([H])=C(O[H])C(=C3O[H])C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])[H])C(=C1OC([H])([H])[H])C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])[H],0,5,410.466,56,small
395,18161.csv,[H]C1=C([H])C([H])([H])C([H])([H])[C@]2(C1=C([H])C(=O)[C@@]1([H])[C@]3([H])C([H])([H])C([H])([H])[C@]4([H])[C@@]([H])(OC(=O)[C@]34C([H])([H])C([H])([H])[C@]21[H])C([H])([H])[H])C([H])([H])[H],0,8,326.436,50,small
396,18165.csv,[H]N(C([H])([H])[H])[C@@]1([H])C([H])([H])C2=C([H])C([H])([H])[C@@]3([H])[C@]4([H])C([H])([H])C([H])([H])[C@]5([H])[C@@]([H])(OC(=O)[C@]45C([H])([H])C([H])([H])[C@]3([H])[C@@]2(C([H])([H])[H])C([H])([H])C1([H])[H])C([H])([H])[H],0,8,343.511,58,small
397,18168.csv,[H]OC(=O)C([H])([H])C(=C(\[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]([H])(OC(=O)C(\[H])=C(\C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])[H])\C([H])([H])[H],0,0,366.542,64,small
398,18404.csv,[H]N(C(=O)[C@]1([H])[C@@]2([H])C([H])([H])[C@@]3([H])[C@]([H])(C([H])([H])C([H])([H])C([H])([H])C4=C([H])C5=C(OC([H])([H])O5)C([H])=C4[H])[C@]4([H])[C@@]3([H])[C@@]2([H])C([H])=C([H])[C@]14[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],0,0,407.554,63,small
399,18476.csv,[H]O[C@@]1([H])C2=C(C(=O)[C@]([H])(O[H])[C@]3(O[H])C([H])([H])[C@](C([H])=C([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])[C@]23O[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C1([H])[H],0,8,336.428,52,small
400,18518.csv,[H]O[C@@]1([H])C([H])([H])C([H])([H])[C@@]2(C([H])([H])[H])[C@@]([H])(C([H])([H])C([H])([H])[C@]3(C([H])([H])[H])[C@]2([H])[C@]2([H])O[C@]2([H])[C@]24OC(=O)[C@@]5(C([H])([H])C([H])([H])C(=C([H])[H])C([H])([H])[C@]25[H])C([H])([H])C([H])([H])[C@@]34C([H])([H])[H])[C@]1(O[H])C([H])([H])[H],0,8,456.623,73,small
401,18562.csv,[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])[N+]1=C([H])C([H])=C([H])C(\C([H])=C(/[H])[C@]2([H])C(=C([H])O[C@@]([H])(O[C@]3([H])O[C@]([H])(C([H])([H])O[H])[C@@]([H])(O[H])[C@]([H])(O[H])[C@@]3([H])O[H])[C@]2([H])C([H])=C([H])[H])C([O-])=O)=C1[H],1,8,521.519,68,medium
402,18580.csv,[H]OC1=C([H])C([H])=C([H])C([H])=C1C([H])([H])C1=C([H])C(=C(O[H])C([H])=C1[H])C([H])([H])C1=C([H])C([H])=C(O[H])C(=C1[H])C([H])([H])C1=C([H])C(=C(O[H])C([H])=C1[H])C([H])([H])C1=C(O[H])C(=C2O[C@]([H])(C3=C([H])C([H])=C([H])C([H])=C3[H])C([H])([H])C(=O)C2=C1O[H])C([H])([H])C1=C(O[H])C([H])=C([H])C([H])=C1[H],0,8,786.877,101,medium
403,19030.csv,[H]O[C@@]1([H])C([H])([H])C([H])([H])[C@]2([H])C(=C([H])C(=O)[C@@]3([H])[C@]4(C([H])([H])[H])C([H])([H])[C@@]5([H])O[C@@]([H])(C([H])=C(C([H])([H])[H])C([H])([H])[H])C([H])([H])[C@@](O[H])(C([H])([H])[H])[C@]5([H])[C@@]4(C([H])([H])[H])C([H])([H])C(=O)[C@@]23C([H])([H])[H])C1(C([H])([H])[H])C([H])([H])[H],0,8,484.677,79,small
404,19070.csv,[H]O[C@]1([H])C([H])([H])[C@]([H])(C([H])([H])O[C@@]1([H])C(O[H])(C([H])([H])[H])C([H])([H])[H])[C@]1([H])C([H])([H])C([H])=C2[C@@]1(C([H])([H])[H])C([H])([H])[C@@]([H])(O[H])[C@@]1([H])[C@]2(C(=O)C([H])([H])[C@@]2([H])C(C(=O)C([H])=C([H])[C@]12C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],0,8,500.676,80,medium
405,19075.csv,[H]O[C@@]1([H])OC(=O)C([H])=C1[C@]1([H])C([H])([H])[C@@]2([H])O[C@@]22[C@@]1(C([H])([H])[H])C([H])([H])C([H])=C1[C@]3(C([H])=C([H])C(=O)C(C([H])([H])[H])(C([H])([H])[H])[C@]3([H])C([H])([H])C(=O)[C@@]21C([H])([H])[H])C([H])([H])[H],0,8,438.52,62,small
406,19117.csv,[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(O[C@]2([H])C([H])([H])C3=C([H])C([H])([H])[C@@]4([H])[C@]5([H])C([H])([H])[C@]6([H])O[C@]7(OC([H])([H])[C@@]([H])(C([H])([H])[H])C([H])([H])C7([H])[H])[C@]([H])(C([H])([H])[H])[C@]6([H])[C@@]5(C([H])([H])[H])C([H])([H])C([H])([H])[C@]4([H])[C@@]3(C([H])([H])[H])C([H])([H])C2([H])[H])[C@]([H])(O[H])[C@@]([H])(O[C@]2([H])O[C@@]([H])(C([H])([H])[H])[C@]([H])(O[H])[C@@]([H])(O[H])[C@@]2([H])O[H])[C@]1([H])O[H],1,8,722.913,113,medium
407,19138.csv,[H]O[C@]1([H])C(=O)[C@@]([H])(C([H])([H])[H])[C@]2([H])C([H])([H])[C@@]3([H])OC(=O)[C@]([H])(OC(=O)C([H])=C(C([H])([H])[H])C([H])([H])[H])[C@@]4([H])[C@@]5(OC([H])([H])[C@]34[C@]([H])([C@@]([H])(O[H])[C@]5([H])O[H])[C@@]2(C([H])([H])[H])C1([H])[H])C(=O)OC([H])([H])[H],0,8,522.547,71,medium
408,19140.csv,[H]O[C@@]1(C([H])=C2C([H])([H])C([H])([H])[C@@]([H])(C(=C([H])[H])C([H])([H])[H])[C@]3(C([H])([H])[H])C([H])([H])C([H])([H])C(=O)O[C@]23C([H])([H])C1([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],0,0,318.457,53,small
409,19187.csv,[H]OC1=C([H])C([H])=C(O[C@]2([H])O[C@]([H])(C([H])([H])OC(=O)C3=C([H])C([H])=C([H])C([H])=C3[H])[C@@]([H])(O[H])[C@]([H])(OC(=O)C3=C([H])C([H])=C([H])C([H])=C3[H])[C@@]2([H])O[H])C(=C1[H])C([H])([H])OC(=O)[C@@]1(O[H])[C@]([H])(O[H])C([H])=C([H])C(=O)[C@]1([H])O[H],1,8,680.615,81,medium
410,19307.csv,[H]OC1=C(C(=O)C([H])([H])C([H])([H])C([H])([H])[H])C(O[H])=C2C(OC(C([H])([H])[H])(C([H])([H])[H])[C@@]3([H])C([H])([H])C([H])([H])[C@](O[H])(C([H])([H])[H])C([H])([H])[C@@]23[H])=C1C([H])([H])C1=C(O[H])[C@@](C(O[H])=C(C(=O)C([H])([H])C([H])([H])C([H])([H])[H])C1=O)(C([H])([H])[H])C([H])([H])C(\[H])=C(/C([H])([H])[H])C([H])([H])C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])[H],0,8,706.917,109,medium
411,19672.csv,[H]OC1=C([H])C(O[H])=C2C(O[C@](C([H])([H])[H])(C([H])([H])C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])[H])[C@@]([H])(O[H])C2([H])[H])=C1C(=O)C([H])(C([H])([H])[H])C([H])([H])[H],0,8,348.439,53,small
412,19679.csv,[H]OC1=C([H])C(O[H])=C2C(O[C@]3(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])[C@@]3([H])C2([H])[H])=C1C(=O)[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],0,0,346.467,55,small
413,19692.csv,[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(OC([H])([H])[C@]23OC([H])([H])C(=C([H])[H])[C@@]2([H])C([H])([H])C([H])=C3C([H])([H])[H])[C@]([H])(O[H])[C@@]([H])(O[H])[C@]1([H])O[H],1,5,328.361,47,small
414,19706.csv,[H]OC1=C([H])C2=C(C([H])=C1OC([H])([H])[H])C(=C([H])C([H])([H])C1=C2C([H])=C([H])C(OC([H])([H])[H])=C1[H])C([H])([H])O[C@@]1([H])O[C@@]([H])(C([H])([H])O[H])[C@]([H])(O[H])[C@@]([H])(O[H])[C@]1([H])O[H],1,8,460.479,61,small
415,19760.csv,[H]OC([H])([H])C([H])([H])C(=O)C1=C([H])C(=O)C2=C(C([H])=C(OC([H])([H])[H])C([H])=C2O1)C([H])([H])C(=O)C([H])([H])[H],0,0,304.298,38,small
416,19762.csv,[H]C1=C2OC(=C([H])C(=O)C2=C(C([H])=C1OC([H])([H])[H])C([H])([H])C(=O)C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])OC(=O)C([H])([H])[H],0,0,332.352,44,small
417,19901.csv,[H]O\C(\C(\[H])=C(/[H])C1=C([H])C([H])=C(O[C@@]2([H])C([H])=C(C([H])([H])[H])[C@@]([H])(O[H])C([H])([H])[C@]2([H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])[H])C(OC([H])([H])[H])=C1[H])=C(\[H])C(=O)C(\[H])=C(/[H])C1=C([H])C([H])=C(O[H])C(OC([H])([H])[H])=C1[H],0,8,588.741,87,medium
418,20003.csv,[H]OC1=C([H])C2=C(C(O[H])=C1C([H])([H])C(\[H])=C(/C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C(O[H])(C([H])([H])[H])C([H])([H])[H])C(=O)[C@]([H])(O[H])[C@]([H])(O2)C1=C([H])C(O[H])=C(O[H])C([H])=C1[H],0,0,458.507,63,small
419,20003.csv,[H]OC1=C([H])C2=C(C(O[H])=C1C([H])([H])C(\[H])=C(/C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C(O[H])(C([H])([H])[H])C([H])([H])[H])C(=O)[C@]([H])(O[H])[C@]([H])(O2)C1=C([H])C(O[H])=C(O[H])C([H])=C1[H],0,5,458.507,63,small
420,20144.csv,[H]C1=C2C([H])([H])C([H])([H])[C@]3(OC([H])([H])[H])OC([H])([H])[C@@]([H])(C([H])([H])[H])[C@]3([H])[C@]2(C([H])([H])[H])[C@@]([H])(C([H])([H])[H])C([H])([H])C1([H])[H],0,0,250.382,44,small
421,20169.csv,[H]O[C@]1([H])C([H])([H])C(=C(C([H])([H])C([H])([H])[C@@]([H])(O[C@]2([H])O[C@]([H])(C([H])([H])O[C@]3([H])OC([H])([H])[C@]([H])(O[H])[C@]([H])(O[H])[C@@]3([H])O[H])[C@@]([H])(O[H])[C@]([H])(O[H])[C@@]2([H])O[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C1([H])[H])C([H])([H])[H],1,8,506.589,77,medium
422,20354.csv,[H]C(=C(C([H])([H])[H])C([H])([H])[H])C([H])([H])[C@]1(C(=O)C([H])(C([H])([H])[H])C([H])([H])[H])C(=O)[C@@]2(C(=O)[C@@]3(C1=O)C([H])([H])[C@]([H])(C(=O)C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])[C@@]3([H])C2([H])[H])C([H])([H])[H],0,8,414.542,64,small
423,20379.csv,[H]N(C(=O)O[C@]1([H])[C@@]2([H])O[C@]2([H])C([H])([H])C([H])([H])\C(=C([H])/C2=NC(\C([H])=C(\[H])/C(/[H])=C([H])\C(=O)O[C@@]1([H])[C@]1([H])O[C@@]1([H])C(\[H])=C(/[H])C([H])([H])C([H])([H])OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])=C(O2)C([H])([H])[H])C([H])([H])[H])C(=O)C([H])([H])[H],0,8,654.757,93,medium
424,20570.csv,[H]O[C@]12[C@@]([H])(OC(=O)[C@]1([H])C([H])([H])[H])\C([H])=C(C([H])([H])[H])/[C@]([H])(OC(=O)C([H])([H])[H])C([H])([H])[C@]([H])(OC(=O)C([H])(C([H])([H])[H])C([H])([H])[H])[C@@]1(C([H])([H])[H])[C@@]([H])(OC(=O)C([H])([H])[H])C([H])([H])C([H])([H])C(=C([H])[H])[C@@]1([H])[C@]2([H])OC(=O)C([H])([H])[H],0,8,578.655,83,medium
425,20584.csv,[H]O[C@@]1([H])C([H])([H])[C@]2(C([H])([H])[H])[C@]([H])(C([H])([H])C([H])([H])[C@]3([H])[C@@]4([H])[C@]([H])(C(=C([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])[C@]4(C([H])([H])[H])C([H])([H])C([H])([H])[C@@]23C([H])([H])[H])[C@@]2(C([H])([H])[H])C([H])([H])C([H])([H])[C@]([H])(O[H])C(C([H])([H])[H])(C([H])([H])[H])[C@@]12[H],0,8,442.728,82,small
426,20664.csv,[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(O[C@]2([H])\C(=C(/[H])C#N)[C@]([H])(O[H])[C@@]([H])(OC(=O)C3=C([H])C([H])=C([H])C([H])=C3[H])[C@]([H])(O[H])C2([H])[H])[C@]([H])(O[H])[C@@]([H])(O[H])[C@]1([H])O[H],1,1,451.428,57,small
427,20778.csv,[H]OC1=C([H])C([H])=C(C([H])=C1OC([H])([H])[H])C1=C([H])C(=O)C2=C(O[H])C3=C(OC(=C3C(=O)C3=C(O[H])C([H])=C(O\C(=C(/[H])C(=O)C4=C(O[H])C([H])=C(OC5=C6OC(=C([H])C(=O)C6=C(O[H])C([H])=C5O[H])C5=C([H])C([H])=C(O[H])C(OC([H])([H])[H])=C5[H])C([H])=C4OC([H])([H])[H])C4=C([H])C([H])=C(OC([H])([H])[H])C([H])=C4[H])C([H])=C3OC([H])([H])[H])C3=C([H])C([H])=C(OC([H])([H])[H])C([H])=C3[H])C([H])=C2O1,0,8,1193.088,136,large
428,20791.csv,[H]OC1=C([H])C([H])=C(\C([H])=C(/[H])C(=O)C2=C(OC([H])([H])[H])C(C([H])=O)=C(O[H])C(=C2O[H])C([H])([H])[H])C([H])=C1[H],0,5,328.32,40,small
429,20808.csv,[H]O[C@]1([H])C2=C(C(=O)O[C@]2(O[H])C([H])([H])[C@@]2(O[C@]2([H])C([H])([H])C([H])([H])[C@]2(O[C@@]12[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],0,2,296.319,41,small
430,21267.csv,[H]O[C@]1([H])C(=C([H])C(=O)[C@@](O[H])(C([H])([H])[H])C1([H])[H])[C@@]1([H])O[C@]1([H])C(O[H])(C([H])([H])[H])C([H])([H])[H],0,2,242.271,35,small
431,21424.csv,[H]C([H])=C1C([H])([H])C([H])([H])C(=O)[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[C@@]2([H])[C@@]1([H])C([H])([H])[C@@]2(C(=O)C([H])([H])C([H])([H])[C@]([H])(OC(=O)C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],0,0,348.483,57,small
432,21566.csv,[H]C1=C([H])C2=C(C([H])=C1[H])C1=C(O2)OC2=C(C([H])=C(OC([H])([H])[H])C(OC([H])([H])[H])=C2OC([H])([H])[H])C1=O,0,0,326.304,38,small
433,21714.csv,[H]OC1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])C1=C(C(=C(O[H])C([H])=C1O[H])C([H])([H])C1=C([H])C([H])=C(O[H])C([H])=C1[H])C([H])([H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H],0,5,426.512,58,small
434,21767.csv,[H]O[C@]1([H])[C@@]2([H])O[C@@]2([H])[C@@]2(C3=C([H])C(=O)O[C@]([H])([C@](O[H])(C([H])([H])[H])C([H])([H])[S@+]([O-])C([H])([H])[H])[C@]33O[C@]3([H])[C@@]3([H])OC(=O)[C@]1(C([H])([H])[H])[C@@]23[H])C([H])([H])[H],0,6,440.47,54,small
435,21816.csv,[H]OC1=C([H])C2=C(OC([H])([H])O2)C([H])=C1C1=C2C(=O)OC([H])([H])C2=C(O[H])C2=C([H])C([H])=C3OC([H])([H])OC3=C12,0,1,380.308,40,small
436,21871.csv,[H]O[C@@]1([H])[C@@]([H])(OC([H])([H])[H])C([H])([H])[C@]([H])(O[C@@]2([H])C([H])([H])C([H])([H])[C@]3(C([H])([H])[H])[C@]4([H])C([H])([H])C([H])([H])[C@]5(C(=O)[C@@]4(C([H])([H])C([H])([H])[C@]5([H])C4=C([H])C(=O)OC4([H])[H])C([H])([H])C([H])([H])[C@]3(O[H])C2([H])[H])C([H])([H])[H])O[C@]1([H])C([H])([H])[H],0,8,532.674,82,medium
437,22246.csv,[H]OC([H])([H])C1=C([H])[C@@]2([H])[C@@]3([H])[C@@](O[H])([C@]([H])(O[H])[C@@]([H])(C([H])([H])[H])[C@]2(O[H])[C@]2([H])C([H])=C(C(=O)[C@@]2(O[H])C1([H])[H])C([H])([H])[H])[C@]3(C([H])([H])[H])C([H])([H])OC(=O)C([H])([H])[H],0,0,422.474,60,small
438,22246.csv,[H]OC([H])([H])C1=C([H])[C@@]2([H])[C@@]3([H])[C@@](O[H])([C@]([H])(O[H])[C@@]([H])(C([H])([H])[H])[C@]2(O[H])[C@]2([H])C([H])=C(C(=O)[C@@]2(O[H])C1([H])[H])C([H])([H])[H])[C@]3(C([H])([H])[H])C([H])([H])OC(=O)C([H])([H])[H],0,5,422.474,60,small
439,22440.csv,[H]OC([H])([H])[C@]12O[C@@]1([H])[C@@]1([H])[C@@]3([H])O[C@]45O[C@@]3(C(=C([H])[H])C([H])([H])[H])C([H])([H])[C@@]([H])(C([H])([H])[H])[C@]1(O4)[C@]1([H])[C@@]([H])([C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C5([H])[H])[C@]3(OC(=O)[C@@]1(O3)[C@]2([H])O[H])C([H])([H])[H],0,8,546.657,81,medium
440,22574.csv,[H]O[C@]12C3=C(\C(=C(\C(=O)OC([H])([H])[H])C([H])([H])[H])C(=O)C([H])([H])[C@@]3(C([H])([H])[H])[C@]3([H])C([H])([H])[C@]13[H])[C@]13OC(=O)C(=C1[C@]([H])(OC(=O)C([H])([H])[H])[C@]1([H])C(=C([H])[H])[C@@]4([H])C([H])([H])[C@@]4([H])[C@]1(C([H])([H])[H])[C@]3([H])C2([H])[H])C([H])([H])[H],0,8,560.643,77,medium
441,22751.csv,[H]O[C@]1([H])C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(O[H])C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(O[H])C([H])([H])C([H])([H])C([H])([H])[C@]([H])(O[H])C([H])([H])[C@]([H])(C([H])([H])[H])C([H])([H])C(=O)O[C@@]([H])(C([H])([H])[C@@]([H])(O[H])C([H])([H])C([H])([H])C([H])([H])[C@]([H])(O[H])C([H])([H])[C@@]([H])(O[H])C([H])([H])[C@@]([H])(O[H])C([H])([H])C([H])([H])C([H])([H])[C@]([H])(O[H])C([H])([H])C([H])([H])C1([H])[H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],0,8,763.107,135,medium
442,22936.csv,[H]OC1=C(C([H])=C2C([H])=C([H])C(=O)C(OC([H])([H])[H])=C2O1)C1=C([H])C([H])=C(O[H])C(OC([H])([H])[H])=C1OC([H])([H])[H],0,1,344.319,41,small
443,23396.csv,[H]OOC(\C([H])=C(/[H])C([H])([H])[C@@](O[H])(C([H])([H])[H])[C@@]1([H])C([H])([H])C([H])([H])[C@]2(C([H])([H])[H])[C@]1([H])[C@]([H])(O[H])[C@@]([H])(O[H])[C@]1([H])[C@@]3(C([H])([H])[H])C([H])([H])C([H])([H])[C@@]([H])(O[H])C(C([H])([H])[H])(C([H])([H])[H])[C@@]3([H])C([H])([H])C([H])([H])[C@@]21C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],0,8,508.74,88,medium
444,23442.csv,[H]OC1=C([H])C(O[H])=C2C(=O)C([H])=C(OC2=C1[H])C1=C([H])C(OC([H])([H])[H])=C(O[C@@]2([H])O[C@@]([H])(C([H])([H])O[H])[C@]([H])(O[H])[C@@]([H])(O[H])[C@]2([H])OC(=O)C([H])([H])[H])C([H])=C1[H],1,8,504.444,60,medium
445,23504.csv,[H]OC1=C([H])C([H])=C(\C([H])=C(\[H])C(=O)OC([H])([H])[C@@]2([H])O[C@@]([H])(OC([H])([H])C(\[H])=C3\C(=O)O[C@]([H])(C([H])=C(C([H])([H])[H])C([H])([H])[H])[C@@]3([H])O[H])[C@]([H])(O[H])[C@@]([H])(O[H])[C@]2([H])O[H])C([H])=C1[H],1,2,506.504,66,medium
446,23529.csv,[H]O[C@]12O[C@](C([H])([H])[H])(C([H])([H])C1([H])[H])[C@]1([H])O[C@]([H])(C([H])([H])C2=C([H])[H])[C@@]2([H])C(=C([H])[H])C([H])([H])C([H])([H])[C@]([H])(C([H])(C([H])([H])[H])C([H])([H])[H])[C@@]12[H],0,6,318.457,53,small
447,23737.csv,[H]OC([H])([H])[C@@]1([H])O[C@]2(OC([H])([H])C3=C([H])C([H])=C(C([H])=O)N3C2([H])[H])C([H])([H])[C@]1([H])O[H],0,2,253.254,33,small
448,23797.csv,[H]O[C@]([H])(C#CC#CC([H])([H])C(\[H])=C(\[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],0,8,246.394,44,small
449,23800.csv,[H]C([H])=C1C2=C(C([H])([H])[C@@]([H])(C([H])([H])[H])C22C([H])([H])C2([H])[H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C1([H])[H],0,4,202.341,37,small
450,23931.csv,[H]O[C@]1([H])C([H])([H])[C@@]2([H])C(O[C@]3([H])C([H])([H])C(=O)O[C@]23C([H])([H])[C@]23O[C@](O[H])(C(=O)[C@]12[H])[C@]1([H])[C@](C(=O)[C@@]2(O[C@@]4([H])[C@]([H])(C(=O)O[C@@]4([H])[C@]12O[H])C([H])([H])[H])C([H])([H])[H])(C([H])([H])[H])C([H])([H])C3([H])[H])(C([H])([H])[H])C([H])([H])[H],0,8,576.595,77,medium
451,23993.csv,[H]O[C@]12OC([H])([H])[C@](O[H])(C([H])=C([H])C1=C(C(=O)C1=C2C([H])=C([H])C([H])=C1[H])C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],0,8,326.392,46,small
452,24062.csv,[H]OC(=O)[C@@]([H])(N([H])[H])C([H])([H])C([H])([H])C1=C([H])N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@@]2([H])[C@]2([H])C1=N[C@]([H])(C(=O)O[H])C([H])([H])C2([H])[H],0,7,335.404,49,small
453,24218.csv,[H]OC([H])([H])[C@@]1(O[H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])[C@]3(C([H])([H])[H])C([H])([H])C([H])([H])[C@@]4(O[C@@]3(C([H])([H])[H])C([H])([H])[C@]([H])(OC(=O)C(\[H])=C(/[H])C3=C([H])C([H])=C([H])C([H])=C3[H])[C@@]12C([H])([H])[H])C([H])([H])OC(=O)C4([H])[H],0,8,498.616,74,small
454,24459.csv,[H]OC1=C([H])C([H])=C(\C([H])=C(/[H])C2=C([H])C(=O)C([H])([H])[C@]([H])(C3=C([H])C([H])=C(O[H])C(O[H])=C3[H])[C@@]([H])(C3=C([H])C(O[H])=C([H])C(O[H])=C3[H])C2([H])[H])C([H])=C1[H],0,6,444.483,57,small
455,24481.csv,[H]OC1=C([H])C([H])=C(\C([H])=C(/[H])C(=O)N([H])C([H])([H])[C@]([H])(O[H])[C@@]([H])(O[H])C([H])([H])N([H])[H])C([H])=C1[H],0,5,266.297,37,small
456,24518.csv,[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(O[C@]2([H])[C@@]([H])(O[H])[C@]([H])(O[C@]3([H])C([H])([H])C4=C([H])C([H])([H])[C@@]5([H])[C@]6([H])C([H])([H])C([H])([H])[C@]([H])([C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])[C@@]6(C([H])([H])[H])C([H])([H])C([H])([H])[C@]5([H])[C@@]4(C([H])([H])[H])C([H])([H])C3([H])[H])O[C@]([H])(C([H])([H])O[H])[C@@]2([H])O[H])[C@]([H])(O[H])[C@@]([H])(O[H])[C@]1([H])O[H],1,8,739,122,medium
457,24523.csv,[H]O[C@@]([H])(C([H])([H])C([H])([H])[H])[C@@]([H])(C(\[H])=C(/[H])C(=O)[C@]([H])(C([H])([H])[H])[C@@]([H])(O[H])[C@@]([H])(C([H])([H])[H])[C@]1([H])OC(=O)\C(OC([H])([H])[H])=C(\[H])/C(=C([H])\[C@]([H])(C([H])([H])[H])[C@]([H])(O[H])[C@]([H])(C([H])([H])[H])C([H])([H])\C(=C(\[H])/C(/[H])=C([H])/[C@]1([H])OC([H])([H])[H])C([H])([H])[H])/C([H])([H])[H])C([H])([H])[H],0,8,590.798,96,medium
458,24571.csv,[H]OC1=C(C([H])=O)C2=C(C(O[H])=C1C([H])=O)[C@@]([H])(C1=C([H])C([H])=C([H])C([H])=C1[H])[C@]1([H])C([H])([H])C([H])([H])[C@@]3(C([H])([H])[H])C([H])([H])[C@]1(O2)C([H])([H])C([H])([H])[C@]1([H])[C@]3([H])C([H])([H])C1(C([H])([H])[H])C([H])([H])[H],0,8,474.597,69,small
459,24644.csv,[H]OC(=O)[C@@]1([H])N=C([H])N([H])[C@](C([H])([H])[H])(C([H])([H])OC(=O)C2=C([H])C(Br)=C([H])N2[H])C1([H])[H],0,5,344.165,34,small
460,24644.csv,[H]OC(=O)[C@@]1([H])N=C([H])N([H])[C@](C([H])([H])[H])(C([H])([H])OC(=O)C2=C([H])C(Br)=C([H])N2[H])C1([H])[H],0,1,344.165,34,small
461,24653.csv,[H]OC1=C([H])C([H])=C(\C([H])=C(/[H])C(=O)OC([H])([H])C([H])([H])C([H])([H])C2=C([H])C3=C(O[C@@]([H])(C4=C([H])C([H])=C(O[H])C(OC([H])([H])[H])=C4[H])[C@]3([H])C([H])([H])O[H])C(OC([H])([H])[H])=C2[H])C([H])=C1OC([H])([H])[H],0,8,536.577,71,medium
462,24764.csv,[H]C([H])=C(C([H])([H])OC(=O)C([H])([H])[H])[C@]1([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])[H])[C@]2([H])C(=C(C(=O)C2([H])[H])C([H])([H])OC(=O)C([H])([H])[H])[C@]1([H])OC(=O)C([H])([H])[H],0,8,392.448,56,small
463,24790.csv,[H]N1C(=O)O[C@@]23C([H])([H])[C@]([H])(N4C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@@]([H])([C@@]([H])(C([H])([H])C([H])([H])[H])[C@]5([H])OC(=O)[C@@]([H])(C([H])([H])[H])[C@]25[H])[C@@]134)[C@@]1([H])OC(=O)[C@@]([H])(C([H])([H])[H])C1([H])[H],0,8,432.517,63,small
464,24837.csv,[H]OC1=C(OC([H])([H])[H])C([H])=C([H])C2=C1[C@]13C(C([H])=C2[H])=C([H])C(=O)[C@](O[H])(N(C([H])([H])[H])C([H])([H])C1([H])[H])C3([H])[H],0,0,313.353,42,small
